Station Name,Date/Time (LST),Year,Month,Day,Time (LST),Temp,Dew Point,Rel_H,Wind Dir,Wind Spd,Solar Radiation,,,ta,rh,dpT,ws,gws,wd,rsds,,dta,dws,drh
OTTAWA INTL A,2024-06-20 9:00,2024,6,20,9:00,27.2,22.2,73,30,17,410.4723606,,,27.76261667,68.4954,21.4458,2.516666667,4.158333333,276.4833333,,,0.56261667,2.205555555,4.5046
OTTAWA INTL A,2024-06-20 10:00,2024,6,20,10:00,27.9,22,70,36,16,588.0589385,,,28.35855,67.55526667,21.79503333,2.175,3.641666667,313.9166667,,,0.45855,2.269444444,2.44473333
OTTAWA INTL A,2024-06-20 11:00,2024,6,20,11:00,28.3,21.2,65,31,13,432.7453427,,,27.8405,68.36296667,21.48788333,1.141666667,2.183333333,280.2833333,,,0.4595,2.469444444,3.36296667
OTTAWA INTL A,2024-06-20 12:00,2024,6,20,12:00,29.1,22.2,66,25,8,329.6429407,,,29.37653333,64.09036667,21.89036667,0.25,0.966666667,259.2833333,,,0.27653333,1.972222222,1.90963333
OTTAWA INTL A,2024-06-20 13:00,2024,6,20,13:00,29.1,22.3,66,31,15,482.1633117,,,28.80038333,68.8912,22.47091667,0.433333333,1.141666667,229.3333333,,,0.29961667,3.733333334,2.8912
OTTAWA INTL A,2024-06-20 14:00,2024,6,20,14:00,28.8,21.7,65,33,14,611.333559,,,29.81841667,61.2462,21.56506667,1.725,3.016666667,306.4666667,,,1.01841667,2.163888889,3.7538
OTTAWA INTL A,2024-06-20 15:00,2024,6,20,15:00,27.6,21.3,68,35,16,438.7385025,,,29.18316667,61.19108333,20.94551667,2.3,3.716666667,323.4666667,,,1.58316667,2.144444444,6.80891667
OTTAWA INTL A,2024-06-20 16:00,2024,6,20,16:00,27.1,20.1,65,36,18,338.564353,,,27.93276667,59.57635,19.3534,2.875,4.558333333,326.25,,,0.83276667,2.125,5.42365
OTTAWA INTL A,2024-06-20 17:00,2024,6,20,17:00,25.5,17.9,62,36,15,92.31932785,,,26.12865,57.21943333,17.0236,1.991666667,3.308333333,327.65,,,0.62865,2.175,4.78056667
OTTAWA INTL A,2024-06-20 18:00,2024,6,20,18:00,22.8,18.7,77,1,10,47.77541238,,,24.85006667,57.97731667,16.0342,0.966666667,2.016666667,316.3666667,,,2.05006667,1.811111111,19.02268333
OTTAWA INTL A,2024-06-20 19:00,2024,6,20,19:00,23.4,16.8,66,35,18,54.0752244,,,24.11175,60.86626667,16.10608333,1.4,2.558333333,318.8833333,,,0.71175,3.6,5.13373333
OTTAWA INTL A,2024-06-20 20:00,2024,6,20,20:00,22.5,15.4,64,36,12,28.07285663,,,23.39615,58.347,14.7744,1.4,2.55,310.75,,,0.89615,1.933333333,5.653
OTTAWA INTL A,2024-06-20 21:00,2024,6,20,21:00,22.4,14.5,61,35,16,1.860588283,,,22.63368333,58.8164,14.18363333,0.975,2,314.4,,,0.23368333,3.469444444,2.1836
OTTAWA INTL A,2024-06-20 22:00,2024,6,20,22:00,21.6,13.8,61,35,17,1.913400433,,,21.91196667,56.8759,12.98595,1.65,2.75,332.8333333,,,0.31196667,3.072222222,4.1241
OTTAWA INTL A,2024-06-20 23:00,2024,6,20,23:00,20.7,12.3,58,36,14,1.915676733,,,21.1574,56.17346667,12.09821667,0.791666667,1.6,333.2166667,,,0.4574,3.097222222,1.82653333
OTTAWA INTL A,2024-06-21 0:00,2024,6,21,0:00,19.4,12.5,64,36,11,2.473342083,,,20.34058333,60.30311667,12.40778333,0.45,1.208333333,312.2666667,,,0.94058333,2.605555556,3.69688333
OTTAWA INTL A,2024-06-21 1:00,2024,6,21,1:00,18.9,13.1,69,35,14,2.081228583,,,19.24821667,65.33265,12.59603333,0.5,1.35,306.45,,,0.34821667,3.388888889,3.66735
OTTAWA INTL A,2024-06-21 2:00,2024,6,21,2:00,18.4,13.4,72,36,12,1.792298683,,,18.0274,71.64976667,12.84626667,0.658333333,1.4,288.35,,,0.3726,2.675,0.35023333
OTTAWA INTL A,2024-06-21 3:00,2024,6,21,3:00,18.2,13.5,74,2,8,1.4441243,,,17.99946667,72.93233333,13.0918,0.633333333,1.408333333,294.8833333,,,0.20053333,1.588888889,1.06766667
OTTAWA INTL A,2024-06-21 4:00,2024,6,21,4:00,17.9,13.7,76,1,13,1.5809614,,,17.89846667,74.3293,13.28511667,0.708333333,1.583333333,314.25,,,0.00153333,2.902777778,1.6707
OTTAWA INTL A,2024-06-21 5:00,2024,6,21,5:00,18.4,13.2,72,3,17,9.098136417,,,17.99498333,73.68091667,13.24231667,0.808333333,1.725,303.65,,,0.40501667,3.913888889,1.68091667
OTTAWA INTL A,2024-06-21 6:00,2024,6,21,6:00,18.2,14,77,4,16,51.75338937,,,18.51638333,70.60581667,13.09061667,0.325,1.058333333,171.1666667,,,0.31638333,4.119444444,6.39418333
OTTAWA INTL A,2024-06-21 7:00,2024,6,21,7:00,18.9,14.1,73,5,13,107.1710834,,,19.30611667,67.8933,13.2451,0.841666667,1.85,219.0333333,,,0.40611667,2.769444444,5.1067
OTTAWA INTL A,2024-06-21 8:00,2024,6,21,8:00,20.9,13.7,63,6,16,214.675442,,,20.4975,63.65855,13.38786667,0.641666667,1.666666667,142.8833333,,,0.4025,3.802777777,0.65855
OTTAWA INTL A,2024-06-21 9:00,2024,6,21,9:00,21.4,14.2,63,6,13,355.9183313,,,21.94203333,58.41198333,13.41486667,0.983333333,2.183333333,104.5333333,,,0.54203333,2.627777778,4.58801667
OTTAWA INTL A,2024-06-21 10:00,2024,6,21,10:00,21.2,14.4,65,5,16,288.908502,,,22.5958,55.29986667,13.1947,0.558333333,1.508333333,81.88333333,,,1.3958,3.886111111,9.70013333
OTTAWA INTL A,2024-06-21 11:00,2024,6,21,11:00,21.1,14.4,65,3,12,232.9711607,,,22.4335,57.84995,13.7361,0.866666667,1.991666667,101.15,,,1.3335,2.466666666,7.15005
OTTAWA INTL A,2024-06-21 12:00,2024,6,21,12:00,20.8,14.3,66,8,13,185.9411693,,,22.06675,62.32686667,14.53353333,0.725,1.666666667,97.18333333,,,1.26675,2.886111111,3.67313333
OTTAWA INTL A,2024-06-21 13:00,2024,6,21,13:00,20.9,13.6,63,10,17,215.184601,,,22.3023,58.22228333,13.6854,0.7,1.65,72.81666667,,,1.4023,4.022222222,4.77771667
OTTAWA INTL A,2024-06-21 14:00,2024,6,21,14:00,20.8,13.3,62,4,13,165.1017915,,,22.77231667,53.22528333,12.7759,0.566666667,1.558333333,82.85,,,1.97231667,3.044444444,8.77471667
OTTAWA INTL A,2024-06-21 15:00,2024,6,21,15:00,21.3,14.3,64,6,15,143.2640331,,,22.64875,55.52655,13.30555,0.333333333,1.075,127.9333333,,,1.34875,3.833333334,8.47345
OTTAWA INTL A,2024-06-21 16:00,2024,6,21,16:00,21.5,13.7,61,7,10,139.6551157,,,22.49,59.15135,14.13113333,0.608333333,1.641666667,44.31666667,,,0.99,2.169444445,1.84865
OTTAWA INTL A,2024-06-21 17:00,2024,6,21,17:00,21.1,14.1,64,4,14,84.9331882,,,21.561,59.64488333,13.39105,0.608333333,1.591666667,58.06666667,,,0.461,3.280555556,4.35511667
OTTAWA INTL A,2024-06-21 18:00,2024,6,21,18:00,20.6,13.9,65,6,8,101.5970002,,,21.49733333,59.03986667,13.174,0.3,1.075,66.75,,,0.89733333,1.922222222,5.96013333
OTTAWA INTL A,2024-06-21 19:00,2024,6,21,19:00,19.8,14.3,70,4,13,77.0053937,,,20.94756667,62.0791,13.43035,0.483333333,1.425,66.56666667,,,1.14756667,3.127777778,7.9209
OTTAWA INTL A,2024-06-21 20:00,2024,6,21,20:00,19.4,13.7,69,6,10,23.09286322,,,20.13928333,64.29946667,13.20128333,0.583333333,1.391666667,221.8833333,,,0.73928333,2.194444445,4.70053333
OTTAWA INTL A,2024-06-21 21:00,2024,6,21,21:00,18.9,13.2,69,4,13,1.995238367,,,19.24,68.91846667,13.40923333,0.133333333,0.841666667,106.8833333,,,0.34,3.477777778,0.08153333
OTTAWA INTL A,2024-06-21 22:00,2024,6,21,22:00,18,14,77,5,13,1.8235743,,,18.7248,73.71956667,13.95056667,0.075,0.483333333,105.2833333,,,0.7248,3.536111111,3.28043333
OTTAWA INTL A,2024-06-21 23:00,2024,6,21,23:00,18.1,14.1,78,4,12,1.762416717,,,18.52751667,77.29968333,14.4982,0.533333333,1.275,341.9166667,,,0.42751667,2.8,0.70031667
OTTAWA INTL A,2024-06-22 0:00,2024,6,22,0:00,18.4,15.1,81,4,13,1.63130795,,,18.17818333,77.7319,14.24568333,0.491666667,1.308333333,342.05,,,0.22181667,3.119444444,3.2681
OTTAWA INTL A,2024-06-22 1:00,2024,6,22,1:00,17.7,15.3,85,5,9,1.672580133,,,17.9649,77.26408333,13.94546667,0.175,0.608333333,144.35,,,0.2649,2.325,7.73591667
OTTAWA INTL A,2024-06-22 2:00,2024,6,22,2:00,18.2,14.4,78,2,13,1.64946315,,,17.92205,76.74085,13.7988,0.616666667,1.25,328.6166667,,,0.27795,2.994444444,1.25915
OTTAWA INTL A,2024-06-22 3:00,2024,6,22,3:00,17.1,16.4,96,3,11,1.648945933,,,17.94203333,74.81831667,13.4261,0.1,0.558333333,291,,,0.84203333,2.955555556,21.18168333
OTTAWA INTL A,2024-06-22 4:00,2024,6,22,4:00,17.3,15.5,89,12,7,2.009000917,,,17.78931667,77.75058333,13.86523333,0.008333333,0.341666667,286.9666667,,,0.48931667,1.936111111,11.24941667
OTTAWA INTL A,2024-06-22 5:00,2024,6,22,5:00,16.6,16.2,98,13,5,10.93506762,,,17.61456667,80.28593333,14.19715,0.033333333,0.291666667,298,,,1.01456667,1.355555556,17.71406667
OTTAWA INTL A,2024-06-22 6:00,2024,6,22,6:00,17.4,14.4,83,36,1,45.00170225,,,17.89196667,79.60466667,14.33455,0.158333333,0.525,308.0666667,,,0.49196667,0.119444445,3.39533333
OTTAWA INTL A,2024-06-22 7:00,2024,6,22,7:00,18,14.9,82,0,1,127.4549435,,,18.58321667,77.21241667,14.5187,0.125,0.541666667,287.5833333,,,0.58321667,0.152777778,4.78758333
OTTAWA INTL A,2024-06-22 8:00,2024,6,22,8:00,18.7,15.7,82,33,7,106.7001559,,,18.73345,75.28776667,14.28683333,0.491666667,1.216666667,335.9333333,,,0.03345,1.452777777,6.71223333
OTTAWA INTL A,2024-06-22 9:00,2024,6,22,9:00,18.6,15.3,81,36,10,153.0430975,,,18.79628333,79.87496667,15.26803333,0.683333333,1.558333333,322.3666667,,,0.19628333,2.094444445,1.12503333
OTTAWA INTL A,2024-06-22 10:00,2024,6,22,10:00,19.1,15.9,81,36,7,203.9996568,,,19.25141667,76.87606667,15.1098,0.508333333,1.516666667,186.1166667,,,0.15141667,1.436111111,4.12393333
OTTAWA INTL A,2024-06-22 11:00,2024,6,22,11:00,20.2,16.1,77,1,7,298.5032702,,,20.04748333,73.56426667,15.19596667,0.15,0.908333333,95.83333333,,,0.15251667,1.794444444,3.43573333
OTTAWA INTL A,2024-06-22 12:00,2024,6,22,12:00,20.4,16,75,6,6,430.151789,,,20.91141667,71.2392,15.51265,0.6,1.433333333,203.1,,,0.51141667,1.066666667,3.7608
OTTAWA INTL A,2024-06-22 13:00,2024,6,22,13:00,21.1,15.6,71,9,4,410.9206028,,,21.82613333,65.60578333,15.10893333,0.433333333,1.25,220.2,,,0.72613333,0.677777778,5.39421667
OTTAWA INTL A,2024-06-22 14:00,2024,6,22,14:00,20.7,14.3,67,20,4,327.394916,,,22.05031667,64.2499,15.00173333,0.458333333,1.158333333,277.0166667,,,1.35031667,0.652777778,2.7501
OTTAWA INTL A,2024-06-22 15:00,2024,6,22,15:00,20,15.4,75,36,1,219.5197383,,,22.02818333,61.77903333,14.3638,0.075,0.566666667,125.4,,,2.02818333,0.202777778,13.22096667
OTTAWA INTL A,2024-06-22 16:00,2024,6,22,16:00,19.8,15.3,75,21,5,274.2129045,,,22.11146667,57.16315,13.24888333,0.291666667,1.008333333,134.5833333,,,2.31146667,1.097222222,17.83685
OTTAWA INTL A,2024-06-22 17:00,2024,6,22,17:00,19.1,15.6,80,25,3,160.5009941,,,21.78545,54.79616667,12.3029,0.525,1.508333333,188.0166667,,,2.68545,0.308333333,25.20383333
OTTAWA INTL A,2024-06-22 18:00,2024,6,22,18:00,18.6,16.5,88,36,1,75.86358588,,,21.22568333,58.57161667,12.78706667,0.05,0.425,164.2333333,,,2.62568333,0.227777778,29.42838333
OTTAWA INTL A,2024-06-22 19:00,2024,6,22,19:00,17.9,17.9,100,36,1,26.50130182,,,19.7343,73.4923,14.86928333,0.033333333,0.333333333,268.3166667,,,1.8343,0.244444445,26.5077
OTTAWA INTL A,2024-06-22 20:00,2024,6,22,20:00,17.8,17.8,100,7,6,4.810836917,,,18.58075,81.26346667,15.31125,0,0,264.1833333,,,0.78075,1.666666667,18.73653333
OTTAWA INTL A,2024-06-22 21:00,2024,6,22,21:00,17.2,17.2,100,5,7,1.699388033,,,17.93303333,87.4435,15.83738333,0.066666667,0.483333333,134.0333333,,,0.73303333,1.877777777,12.5565
OTTAWA INTL A,2024-06-22 22:00,2024,6,22,22:00,16.9,16.9,100,7,8,1.628780333,,,17.52521667,89.17333333,15.74221667,0.083333333,0.641666667,63.51666667,,,0.62521667,2.138888889,10.82666667
OTTAWA INTL A,2024-06-22 23:00,2024,6,22,23:00,16.8,16.8,100,7,14,1.725186733,,,17.2814,89.85518333,15.61925,0.516666667,1.175,80.25,,,0.4814,3.372222222,10.14481667
OTTAWA INTL A,2024-06-23 0:00,2024,6,23,0:00,16.6,16.6,100,4,12,1.396953533,,,16.95255,92.4523,15.74045,0.333333333,1.208333333,55.21666667,,,0.35255,3,7.5477
OTTAWA INTL A,2024-06-23 1:00,2024,6,23,1:00,16.8,16.8,100,7,14,2.01430345,,,16.90785,94.29278333,16.00516667,0.475,1.45,47.7,,,0.10785,3.413888889,5.70721667
OTTAWA INTL A,2024-06-23 2:00,2024,6,23,2:00,17,17,100,5,16,1.582245017,,,16.64331667,95.65255,15.96593333,0.716666667,1.766666667,48,,,0.35668333,3.727777777,4.34745
OTTAWA INTL A,2024-06-23 3:00,2024,6,23,3:00,16.9,16.9,100,5,10,1.518323267,,,16.45066667,96.78435,15.95853333,0.733333333,1.808333333,44.35,,,0.44933333,2.044444445,3.21565
OTTAWA INTL A,2024-06-23 4:00,2024,6,23,4:00,17.2,17.2,100,11,20,1.402968467,,,17.13085,97.2239,16.70858333,1.266666667,2.366666667,88.51666667,,,0.06915,4.288888889,2.7761
OTTAWA INTL A,2024-06-23 5:00,2024,6,23,5:00,18,18,100,12,19,2.8283286,,,17.77506667,97.26351667,17.35801667,2.108333333,3.575,107.3833333,,,0.22493333,3.169444445,2.73648333
OTTAWA INTL A,2024-06-23 6:00,2024,6,23,6:00,18.6,18.6,100,13,16,7.973311983,,,18.31023333,97.3829,17.91165,2.1,3.358333333,114.7166667,,,0.28976667,2.344444444,2.6171
OTTAWA INTL A,2024-06-23 7:00,2024,6,23,7:00,19.3,19.3,100,15,10,12.84134907,,,18.77158333,96.75603333,18.26911667,1.575,2.816666667,161.35,,,0.52841667,1.202777778,3.24396667
OTTAWA INTL A,2024-06-23 8:00,2024,6,23,8:00,19.6,19.6,100,22,5,35.02263787,,,19.2038,96.92638333,18.72851667,0.55,1.408333333,127.95,,,0.3962,0.838888889,3.07361667
OTTAWA INTL A,2024-06-23 9:00,2024,6,23,9:00,20.5,20.5,100,17,10,49.45717348,,,20.06745,96.4777,19.51501667,0.208333333,0.808333333,163.5333333,,,0.43255,2.569444445,3.5223
OTTAWA INTL A,2024-06-23 10:00,2024,6,23,10:00,21.8,21.8,100,18,10,71.34026428,,,21.0501,95.57196667,20.34185,0.308333333,1.225,151.7666667,,,0.7499,2.469444445,4.42803333
OTTAWA INTL A,2024-06-23 11:00,2024,6,23,11:00,22.6,22.6,100,21,11,49.1707605,,,21.67506667,95.7499,20.9946,0.216666667,1.041666667,168.7166667,,,0.92493333,2.838888889,4.2501
OTTAWA INTL A,2024-06-23 12:00,2024,6,23,12:00,22.6,22.6,100,20,12,43.04438555,,,21.91695,93.50351667,20.84436667,1.691666667,3.583333333,216.9166667,,,0.68305,1.641666666,6.49648333
OTTAWA INTL A,2024-06-23 13:00,2024,6,23,13:00,24.3,24.3,100,20,17,309.1207208,,,22.93573333,92.57823333,21.69356667,1.391666667,2.916666667,178.5333333,,,1.36426667,3.330555555,7.42176667
OTTAWA INTL A,2024-06-23 14:00,2024,6,23,14:00,26,22.6,81,21,28,312.318968,,,24.7274,85.4093,22.13006667,2.425,4.468333333,180.3666667,,,1.2726,5.352777778,4.4093
OTTAWA INTL A,2024-06-23 15:00,2024,6,23,15:00,25.5,21.6,79,22,21,183.7926449,,,25.63896667,78.34165,21.6132,2.116666667,4.23,194.9166667,,,0.13896667,3.716666666,0.65835
OTTAWA INTL A,2024-06-23 16:00,2024,6,23,16:00,24.5,23.4,94,22,13,214.8707392,,,23.26825,84.26876667,20.48073333,1.175,2.711666667,211.6,,,1.23175,2.436111111,9.73123333
OTTAWA INTL A,2024-06-23 17:00,2024,6,23,17:00,26.2,20.9,72,22,30,254.116132,,,25.11951667,82.00535,21.84985,0.416666667,1.508333333,221.4666667,,,1.08048333,7.916666666,10.00535
OTTAWA INTL A,2024-06-23 18:00,2024,6,23,18:00,24.7,20.9,79,27,28,35.8984459,,,23.85093333,83.72823333,20.88321667,2.25,4.221666667,236.3666667,,,0.84906667,5.527777778,4.72823333
OTTAWA INTL A,2024-06-23 19:00,2024,6,23,19:00,23.1,18.7,76,26,27,37.15500108,,,22.08071667,90.3824,20.45566667,1.016666667,2.233333333,278.2333333,,,1.01928333,6.483333333,14.3824
OTTAWA INTL A,2024-06-23 20:00,2024,6,23,20:00,21.9,19,83,26,10,20.21608532,,,21.84011667,85.04798333,19.23845,1.091666667,2.358333333,270.4166667,,,0.05988333,1.686111111,2.04798333
OTTAWA INTL A,2024-06-23 21:00,2024,6,23,21:00,21.7,18.4,81,26,18,2.550267717,,,21.14775,86.76888333,18.87646667,0.716666667,1.808333333,269.6833333,,,0.55225,4.283333333,5.76888333
OTTAWA INTL A,2024-06-23 22:00,2024,6,23,22:00,19.9,19.8,99,25,17,2.007196017,,,19.97593333,92.79691667,18.7959,0.45,1.641666667,252.3333333,,,0.07593333,4.272222222,6.20308333
OTTAWA INTL A,2024-06-23 23:00,2024,6,23,23:00,17.3,17.3,100,35,21,2.855701617,,,17.71103333,95.06856667,16.93315,1.625,2.916666667,309.9166667,,,0.41103333,4.208333333,4.93143333
OTTAWA INTL A,2024-06-24 0:00,2024,6,24,0:00,16.2,16.2,100,1,19,1.704844383,,,16.21965,95.64745,15.54268333,1.65,2.766666667,335.8,,,0.01965,3.627777778,4.35255
OTTAWA INTL A,2024-06-24 1:00,2024,6,24,1:00,15.7,15.7,100,35,18,1.678699117,,,15.68311667,97.19226667,15.25845,1.316666667,2.508333333,323.8,,,0.01688333,3.683333333,2.80773333
OTTAWA INTL A,2024-06-24 2:00,2024,6,24,2:00,15.3,15.3,100,34,23,1.654022067,,,15.39851667,97.40895,15.00921667,1.625,2.966666667,318.8833333,,,0.09851667,4.763888889,2.59105
OTTAWA INTL A,2024-06-24 3:00,2024,6,24,3:00,15.1,15.1,100,35,27,1.792369267,,,15.18596667,97.27026667,14.7747,2.125,3.65,323.7333333,,,0.08596667,5.375,2.72973333
OTTAWA INTL A,2024-06-24 4:00,2024,6,24,4:00,14.8,14.8,100,35,28,1.817432467,,,14.97035,96.19086667,14.38653333,2.8,4.733333333,326.65,,,0.17035,4.977777778,3.80913333
OTTAWA INTL A,2024-06-24 5:00,2024,6,24,5:00,14.6,14.6,100,1,32,4.29389555,,,14.71836667,95.30673333,13.99265,2.85,4.893333333,336.8,,,0.11836667,6.038888889,4.69326667
OTTAWA INTL A,2024-06-24 6:00,2024,6,24,6:00,14.8,14.8,100,36,30,8.633721833,,,14.90565,92.89288333,13.78253333,3.216666667,5.361666667,337.7166667,,,0.10565,5.116666666,7.10711667
OTTAWA INTL A,2024-06-24 7:00,2024,6,24,7:00,15.2,15.2,100,35,21,27.5226652,,,15.1841,90.7637,13.7016,2.391666667,4.468333333,338.6333333,,,0.0159,3.441666666,9.2363
OTTAWA INTL A,2024-06-24 8:00,2024,6,24,8:00,15.2,15.2,100,36,22,38.5532037,,,15.37575,89.77188333,13.72148333,2.25,4.141666667,324.2166667,,,0.17575,3.861111111,10.22811667
OTTAWA INTL A,2024-06-24 9:00,2024,6,24,9:00,16.1,16,100,32,18,95.74869495,,,15.67321667,89.66411667,13.99686667,1.7,3.3,306.7833333,,,0.42678333,3.3,10.33588333
OTTAWA INTL A,2024-06-24 10:00,2024,6,24,10:00,16.8,16.8,100,34,12,160.9798943,,,16.55535,90.05791667,14.93693333,0.9,2.191666667,257.9666667,,,0.24465,2.433333333,9.94208333
OTTAWA INTL A,2024-06-24 11:00,2024,6,24,11:00,19.2,17.4,89,32,17,500.994085,,,18.58506667,84.72906667,15.97023333,1.4,2.883333333,305.4166667,,,0.61493333,3.322222222,4.27093333
OTTAWA INTL A,2024-06-24 12:00,2024,6,24,12:00,23,17.3,70,35,21,990.698398,,,22.81488333,66.12785,16.0584,2.225,4.093333333,312.5666667,,,0.18511667,3.608333333,3.87215
OTTAWA INTL A,2024-06-24 13:00,2024,6,24,13:00,24.4,14.4,53,34,22,890.7081663,,,24.17866667,54.7285,14.49966667,3.091666667,5.278333333,322.0666667,,,0.22133333,3.019444444,1.7285
OTTAWA INTL A,2024-06-24 14:00,2024,6,24,14:00,24.9,11.8,44,34,32,919.6097565,,,25.36831667,49.14816667,13.9358,2.883333333,4.841666667,321.0666667,,,0.46831667,6.005555556,5.14816667
OTTAWA INTL A,2024-06-24 15:00,2024,6,24,15:00,24.5,13.4,49,34,19,570.1577088,,,24.76028333,50.43063333,13.77605,2.566666667,4.375,316.7666667,,,0.26028333,2.711111111,1.43063333
OTTAWA INTL A,2024-06-24 16:00,2024,6,24,16:00,26,12.8,43,33,14,661.4704145,,,26.63803333,46.77003333,14.32568333,1.241666667,2.616666667,289.4666667,,,0.63803333,2.647222222,3.77003333
OTTAWA INTL A,2024-06-24 17:00,2024,6,24,17:00,26.2,13.4,44,27,11,490.5864373,,,27.7437,43.46225,14.1944,0.958333333,2.091666667,288.9,,,1.5437,2.097222223,0.53775
OTTAWA INTL A,2024-06-24 18:00,2024,6,24,18:00,26.3,13.4,45,27,14,328.7604657,,,27.5967,41.6986,13.4315,1.216666667,2.508333333,287.4833333,,,1.2967,2.672222222,3.3014
OTTAWA INTL A,2024-06-24 19:00,2024,6,24,19:00,23.6,15.9,62,26,9,137.13736,,,26.70021667,43.58108333,13.2994,0.883333333,1.9,274.2,,,3.10021667,1.616666667,18.41891667
OTTAWA INTL A,2024-06-24 20:00,2024,6,24,20:00,21.7,15,65,25,10,25.24052978,,,24.64198333,50.39406667,13.65046667,0.458333333,1.25,268.85,,,2.94198333,2.319444445,14.60593333
OTTAWA INTL A,2024-06-24 21:00,2024,6,24,21:00,19.8,14.5,71,27,13,2.37440175,,,22.69295,56.68128333,13.65203333,0.033333333,0.433333333,277.6666667,,,2.89295,3.577777778,14.31871667
OTTAWA INTL A,2024-06-24 22:00,2024,6,24,22:00,19.5,14.7,74,27,13,2.10120115,,,21.30468333,62.84546667,13.95583333,0.208333333,0.95,275.45,,,1.80468333,3.402777778,11.15453333
OTTAWA INTL A,2024-06-24 23:00,2024,6,24,23:00,19.1,14.9,76,28,13,1.600466583,,,20.51925,64.1862,13.53756667,0.216666667,0.891666667,279.5833333,,,1.41925,3.394444444,11.8138
OTTAWA INTL A,2024-06-25 0:00,2024,6,25,0:00,18.7,14.7,77,28,13,1.664618833,,,20.24188333,64.58915,13.37196667,0.2,1.091666667,280.25,,,1.54188333,3.411111111,12.41085
OTTAWA INTL A,2024-06-25 1:00,2024,6,25,1:00,18.8,14.6,76,29,16,1.751147,,,19.82756667,64.809,13.02983333,0.35,1.191666667,280.25,,,1.02756667,4.094444444,11.191
OTTAWA INTL A,2024-06-25 2:00,2024,6,25,2:00,18.4,14.1,75,29,14,1.65722505,,,19.13376667,66.74916667,12.82058333,0.108333333,0.591666667,283.2666667,,,0.73376667,3.780555556,8.25083333
OTTAWA INTL A,2024-06-25 3:00,2024,6,25,3:00,18.1,13.8,75,29,16,1.629195783,,,19.14843333,66.52651667,12.78336667,0.483333333,1.483333333,271.7666667,,,1.04843333,3.961111111,8.47348333
OTTAWA INTL A,2024-06-25 4:00,2024,6,25,4:00,17,14.1,83,27,14,2.09914075,,,18.48061667,70.07755,12.93585,0.125,0.766666667,267.65,,,1.48061667,3.763888889,12.92245
OTTAWA INTL A,2024-06-25 5:00,2024,6,25,5:00,16.4,13.9,85,27,6,16.63419952,,,17.40118333,75.07811667,12.95675,0,0.008333333,267,,,1.00118333,1.666666667,9.92188333
OTTAWA INTL A,2024-06-25 6:00,2024,6,25,6:00,17.9,14.8,82,27,16,132.3392607,,,18.50178333,73.5582,13.70266667,0.158333333,0.566666667,215.4166667,,,0.60178333,4.286111111,8.4418
OTTAWA INTL A,2024-06-25 7:00,2024,6,25,7:00,20.4,14.7,69,27,16,311.5020795,,,20.0757,68.39976667,14.08906667,0.833333333,2.116666667,254.95,,,0.3243,3.611111111,0.60023333
OTTAWA INTL A,2024-06-25 8:00,2024,6,25,8:00,22,15.1,64,25,13,469.7510695,,,22.39271667,60.15028333,14.27943333,0.416666667,1.558333333,245.65,,,0.39271667,3.194444444,3.84971667
OTTAWA INTL A,2024-06-25 9:00,2024,6,25,9:00,24.1,13.8,52,26,12,658.642235,,,24.11615,51.88588333,13.61378333,1.133333333,2.575,247.8,,,0.01615,2.2,0.11411667
OTTAWA INTL A,2024-06-25 10:00,2024,6,25,10:00,25.5,12.6,44,22,22,786.6541668,,,25.58311667,44.83785,12.71306667,1.375,2.883333333,243.2666667,,,0.08311667,4.736111111,0.83785
OTTAWA INTL A,2024-06-25 11:00,2024,6,25,11:00,25.8,13.4,46,23,26,832.8190242,,,26.64086667,40.36106667,12.05791667,1.6,3.383333333,253.85,,,0.84086667,5.622222222,5.63893333
OTTAWA INTL A,2024-06-25 12:00,2024,6,25,12:00,26.1,13,44,23,22,706.1796388,,,27.2371,40.16191667,12.52733333,1.816666667,3.558333333,245.9833333,,,1.1371,4.294444444,3.83808333
OTTAWA INTL A,2024-06-25 13:00,2024,6,25,13:00,27.1,13.8,43,23,29,693.663291,,,27.5113,42.4326,13.60731667,1.825,3.766666667,201.9166667,,,0.4113,6.230555556,0.5674
OTTAWA INTL A,2024-06-25 14:00,2024,6,25,14:00,26.8,15.8,50,22,27,793.60476,,,28.0879,40.63283333,13.46958333,2.608333333,5.255,212.8333333,,,1.2879,4.891666667,9.36716667
OTTAWA INTL A,2024-06-25 15:00,2024,6,25,15:00,25,13.7,49,21,22,365.4872935,,,27.15351667,45.66871667,14.43556667,2.333333333,4.611666667,198.8,,,2.15351667,3.777777778,3.33128333
OTTAWA INTL A,2024-06-25 16:00,2024,6,25,16:00,24.1,14.4,54,22,22,175.0050253,,,25.81551667,46.5323,13.50176667,2.025,4.426666667,201.1666667,,,1.71551667,4.086111111,7.4677
OTTAWA INTL A,2024-06-25 17:00,2024,6,25,17:00,22.5,17.5,73,19,11,130.3254303,,,24.26586667,54.89948333,14.62205,2.266666667,4.586666667,190.8833333,,,1.76586667,0.788888889,18.10051667
OTTAWA INTL A,2024-06-25 18:00,2024,6,25,18:00,22.4,16.3,68,17,12,130.220567,,,23.63391667,59.45436667,15.28538333,0.991666667,2.583333333,193.3333333,,,1.23391667,2.341666666,8.54563333
